gemeindeteilschluessel;gemeindename;gemeindeteilname;strassenname;strassenschluessel
13071035 4069;Friedland, Stadt;Ramelow;Meierei;1307103502203
13071035 4069;Friedland, Stadt;Ramelow;Rotdornweg;1307103502205
13071035 4069;Friedland, Stadt;Ramelow;Waldstraße;1307103502206
13071035 4524;Friedland, Stadt;Schwanbeck;Birkenweg;1307103502105
13071035 4524;Friedland, Stadt;Schwanbeck;Elsterweg;1307103502106
13071035 4524;Friedland, Stadt;Schwanbeck;Friedländer Straße;1307103502102
13071036 0010;Fünfseen;Adamshoffnung;An den Teichen;1307103601301
13071036 1820;Fünfseen;Grüssow;Bruchmühle;1307103602101
13071036 1820;Fünfseen;Grüssow;Hauptstraße;1307103602104
13071036 1820;Fünfseen;Grüssow;Hof;1307103602103
13071036 2672;Fünfseen;Kogel;Ahornweg;1307103603106
13071036 2672;Fünfseen;Kogel;Am Seeufer;1307103603109
13071036 2672;Fünfseen;Kogel;Birkenweg;1307103603104
13071036 2672;Fünfseen;Kogel;Friedrich-Blohm-Ring;1307103603105
13071036 2672;Fünfseen;Kogel;Kirschenweg;1307103603108
13071036 2672;Fünfseen;Kogel;Lindenstraße;1307103603107
13071036 2672;Fünfseen;Kogel;Malchower Straße;1307103603102
13071036 2672;Fünfseen;Kogel;Woldzegartener Straße;1307103603103
13071036 2934;Fünfseen;Lenz-Süd;Am Strande;1307103601105
13071036 2934;Fünfseen;Lenz-Süd;Kiefernhain;1307103601109
13071036 2934;Fünfseen;Lenz-Süd;Zum Hafen;1307103601107
13071036 2934;Fünfseen;Lenz-Süd;Zur Lenzer Höh;1307103601108
13071036 3429;Fünfseen;Neu Grüssow;Lindenallee;1307103602202
13071036 3867;Fünfseen;Petersdorf;Am Park;1307103601206
13071036 3867;Fünfseen;Petersdorf;Gartenweg;1307103601207
13071036 3867;Fünfseen;Petersdorf;Lenzer Straße;1307103601204
13071036 3867;Fünfseen;Petersdorf;Waldstraße;1307103601202
13071036 3867;Fünfseen;Petersdorf;Zum See;1307103601203
13071036 4212;Fünfseen;Rogeez;Bergstraße;1307103604105
13071036 4212;Fünfseen;Rogeez;Chausseestraße;1307103604101
13071036 4212;Fünfseen;Rogeez;Friedhofsweg;1307103604108
13071036 4212;Fünfseen;Rogeez;Gisela-Ring;1307103604104
13071036 4212;Fünfseen;Rogeez;Parkallee;1307103604107
13071036 4212;Fünfseen;Rogeez;Rosenweg;1307103604106
13071036 4212;Fünfseen;Rogeez;Satower Weg;1307103604103
13071036 4386;Fünfseen;Satow;Altes Sägewerk;1307103605202
13071036 4386;Fünfseen;Satow;Am Eulenberg;1307103605104
13071036 4386;Fünfseen;Satow;Dorfstraße;1307103605101
13071036 4386;Fünfseen;Satow;Waldweg;1307103605103
13071036 4387;Fünfseen;Satow Hütte;Satow Hütte;1307103605201
13071037 1349;Galenbeck;Friedrichshof;Hangstraße;1307103703202
13071037 1393;Galenbeck;Galenbeck;Burgstraße;1307103703302
13071037 1393;Galenbeck;Galenbeck;Voßecken;1307103703304
13071037 1393;Galenbeck;Galenbeck;Zum Fischerhaus;1307103703305
13071037 2606;Galenbeck;Klockow;Am Bahndamm;1307103702202
13071037 2606;Galenbeck;Klockow;Am Sandberg;1307103702203
13071037 2606;Galenbeck;Klockow;Am Thingplatz;1307103702204
13071037 2606;Galenbeck;Klockow;Kirchstraße;1307103702205
13071037 2606;Galenbeck;Klockow;Lindenstr.;1307103702206
13071037 2606;Galenbeck;Klockow;Lindenstraße;1307103702206
13071037 2606;Galenbeck;Klockow;Steegenweg;1307103702207
13071037 2699;Galenbeck;Kotelow;Am Anger;1307103701104
13071037 2699;Galenbeck;Kotelow;Am Berge;1307103701105
13071037 2699;Galenbeck;Kotelow;Am Eschholz;1307103701109
13071037 2699;Galenbeck;Kotelow;Am Fuchsberg;1307103701106
13071037 2699;Galenbeck;Kotelow;Am Torhaus;1307103701107
13071037 2699;Galenbeck;Kotelow;Mühlendamm;1307103701103
13071037 2699;Galenbeck;Kotelow;Sandhagener Straße;1307103701102
13071037 2699;Galenbeck;Kotelow;Schlossallee;1307103701108
13071037 3050;Galenbeck;Lübbersdorf;Alte Mühle;1307103701207
13071037 3050;Galenbeck;Lübbersdorf;Alter Bahndamm;1307103701206
13071037 3050;Galenbeck;Lübbersdorf;An der Schmiede;1307103701208
13071037 3050;Galenbeck;Lübbersdorf;Baumschulenweg;1307103701209
13071037 3050;Galenbeck;Lübbersdorf;Hauptstraße;1307103701210
13071037 3050;Galenbeck;Lübbersdorf;Kotelower Straße;1307103701203
13071037 3050;Galenbeck;Lübbersdorf;Luisenstraße;1307103701211
13071037 3050;Galenbeck;Lübbersdorf;Meierei;1307103701204
13071037 3050;Galenbeck;Lübbersdorf;Pasewalker Landstraße;1307103701212
13071037 3050;Galenbeck;Lübbersdorf;Zum Eiskellerberg;1307103701213
13071037 4223;Galenbeck;Rohrkrug;Gehrener Straße;1307103703303
13071037 4357;Galenbeck;Sandhagen;Ausbau;1307103701303
13071037 4357;Galenbeck;Sandhagen;Dorfstraße;1307103701301
13071037 4357;Galenbeck;Sandhagen;Mecklenburger Hof;1307103701302
13071037 4558;Galenbeck;Schwichtenberg;Am Höschken;1307103702104
13071037 4558;Galenbeck;Schwichtenberg;Am Mürgen;1307103702105
13071037 4558;Galenbeck;Schwichtenberg;Ruth-Siedel-Straße;1307103702106
13071037 4558;Galenbeck;Schwichtenberg;Schultendamm;1307103702107
13071037 4558;Galenbeck;Schwichtenberg;Wiesenstraße;1307103702108
13071037 4558;Galenbeck;Schwichtenberg;Zur Kleinbahn;1307103702109
13071037 5444;Galenbeck;Wittenborn;Akazienweg;1307103703103
13071037 5444;Galenbeck;Wittenborn;Bergstraße;1307103703104
13071037 5444;Galenbeck;Wittenborn;Matzdorfer Straße;1307103703102
13071037 5444;Galenbeck;Wittenborn;Zur Quelle;1307103703105
13071039 0872;Gielow;Christinenhof;Christinenhof;1307103900301
13071039 1461;Gielow;Gielow;Am Bornbruch;1307103900105
13071039 1461;Gielow;Gielow;Am Dornbusch;1307103900110
13071039 1461;Gielow;Gielow;Am Sonnenberg;1307103900101
13071039 1461;Gielow;Gielow;An den Tannen;1307103900109
13071039 1461;Gielow;Gielow;August-Bebel-Straße;1307103900102
13071039 1461;Gielow;Gielow;Beethovenstraße;1307103900103
13071039 1461;Gielow;Gielow;Bergstraße;1307103900104
13071039 1461;Gielow;Gielow;Fritz-Reuter-Straße;1307103900106
13071039 1461;Gielow;Gielow;Gielow-Ausbau;1307103900204
13071039 1461;Gielow;Gielow;Gielow-Mühle;1307103900205
13071039 1461;Gielow;Gielow;Hainholzstraße;1307103900107
13071039 1461;Gielow;Gielow;Hinrichsfelder Straße;1307103900202
13071039 1461;Gielow;Gielow;Malchiner Str.;1307103900203
13071039 1461;Gielow;Gielow;Malchiner Straße;1307103900203
13071039 1461;Gielow;Gielow;Straße der Einheit;1307103900201
13071039 1461;Gielow;Gielow;Tannenstraße;1307103900108
13071039 1988;Gielow;Hinrichsfelde;Hinrichsfelde;1307103900208
13071039 2972;Gielow;Liepen;Liepen;1307103900302
13071039 3840;Gielow;Peenhäuser;Peenhäuser;1307103900207
13071041 1512;Gnevkow;Gnevkow;Dorfstraße;1307104100101
13071041 2942;Gnevkow;Letzin;Letzin;1307104100201
13071041 2943;Gnevkow;Letzin-Siedlung;Letzin-Siedlung;1307104100202
13071041 3143;Gnevkow;Marienhöhe;Marienhöhe;1307104100102
13071041 3998;Gnevkow;Prützen;Prützen;1307104100301
13071042 1103;Godendorf;Düsterförde;Bahnhof;1307104200401
13071042 1103;Godendorf;Düsterförde;Düsterförde;1307104200403
13071042 1103;Godendorf;Düsterförde;Düsterförde-Chausseehaus;1307104200409
13071042 1103;Godendorf;Düsterförde;Düsterförde Sägewerk;1307104200410
13071042 1103;Godendorf;Düsterförde;Försterei;1307104200404
13071042 1103;Godendorf;Düsterförde;Posten;1307111900132
13071042 1521;Godendorf;Godendorf;Dorfstraße;1307104200408
13071042 1522;Godendorf;Godendorfer Papiermühle;Bungalowsiedlung;1307104200412
13071042 1522;Godendorf;Godendorfer Papiermühle;Bungalowsiedlung 1;1307104200203
13071042 1522;Godendorf;Godendorfer Papiermühle;Godendorfer Papiermühle;1307104200201
13071042 1522;Godendorf;Godendorfer Papiermühle;Godendorfer Teerofen;1307104200301
13071042 4899;Godendorf;Godendorfer Teerofen;Godendorfer Teerofen;1307104200301
13071042 4899;Godendorf;Godendorfer Teerofen;Godendorfer-Teerofen 1. Bungalowsiedlung;1307104200204
13071042 4899;Godendorf;Godendorfer Teerofen;Godendorfer-Teerofen 2. Bungalowsiedlung;1307104200303
13071042 4899;Godendorf;Godendorfer Teerofen;Schneidemühle;1307104200302
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;Am Eschenwald;1307104300518
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;Am Lorenweg;1307104300516
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;Am Schloßpark;1307104300519
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;An der Pferdekoppel;1307104300536
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;An der Therme;1307104300524
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;Kirchweg;1307104300531
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;Marktplatz;1307104300534
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;Penkower Straße;1307104300103
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;Schloßstraße;1307104300526
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;Tannenweg;1307104300530
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;Tau de Deel;1307104300529
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;Teichgasse;1307104300106
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;Untergöhrener Straße;1307104300521
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;Wendhofer Straße;1307104300104
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;Zum Adlerhorst;1307104300527
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;Zum Burgwall;1307104300528
13071043 1532;Göhren-Lebbin;Göhren-Lebbin;Zum Karpfenteich;1307104300533
13071043 3947;Göhren-Lebbin;Poppentin;Forsthofer Straße;1307104300201
13071043 3947;Göhren-Lebbin;Poppentin;Kirchpoppentiner Straße;1307104300203
13071043 3947;Göhren-Lebbin;Poppentin;Ringstraße;1307104300202
13071043 4208;Göhren-Lebbin;Roez;Malchower Straße;1307104300301
13071043 5070;Göhren-Lebbin;Untergöhren;Am Abhang;1307104300501
13071043 5070;Göhren-Lebbin;Untergöhren;Am Ahorneck;1307104300537
13071043 5070;Göhren-Lebbin;Untergöhren;Am Busch;1307104300502
13071043 5070;Göhren-Lebbin;Untergöhren;Bergweg;1307104300503
13071043 5070;Göhren-Lebbin;Untergöhren;Eichenweg;1307104300540
13071043 5070;Göhren-Lebbin;Untergöhren;Gartenweg;1307104300504
13071043 5070;Göhren-Lebbin;Untergöhren;Heckenweg;1307104300505
13071043 5070;Göhren-Lebbin;Untergöhren;Laschendorfer Weg;1307104300506
13071043 5070;Göhren-Lebbin;Untergöhren;Lindenweg;1307104300507
13071043 5070;Göhren-Lebbin;Untergöhren;Mittelweg;1307104300508
13071043 5070;Göhren-Lebbin;Untergöhren;Parkweg;1307104300509
13071043 5070;Göhren-Lebbin;Untergöhren;Rosenweg;1307104300510
13071043 5070;Göhren-Lebbin;Untergöhren;Seeblick;1307104300512
13071043 5070;Göhren-Lebbin;Untergöhren;Seegasse;1307104300532
13071043 5070;Göhren-Lebbin;Untergöhren;Seerosenweg;1307104300538
13071043 5070;Göhren-Lebbin;Untergöhren;Strandblick;1307104300541
13071043 5070;Göhren-Lebbin;Untergöhren;Strandweg;1307104300511
13071043 5070;Göhren-Lebbin;Untergöhren;Waldweg;1307104300514
13071043 5070;Göhren-Lebbin;Untergöhren;Zum Fleesensee;1307104300535
13071043 5070;Göhren-Lebbin;Untergöhren;Zur Seetreppe;1307104300513
13071043 5328;Göhren-Lebbin;Wendhof;Grabenitzer Weg;1307104300401
13071043 5328;Göhren-Lebbin;Wendhof;Seestraße;1307104300402
13071044 1552;Golchen;Golchen;Dorfstraße;1307104400101
13071044 1552;Golchen;Golchen;Pflegeheim;1307104400301
13071044 3045;Golchen;Ludwigshöhe;Ludwigshöhe;1307104400201
13071044 4225;Golchen;Rohrsoll;Rohrsoll;1307104400102
13071044 5033;Golchen;Tückhude;Tückhude;1307104400103
13071045 1585;Gotthun;Gotthun;Dorfstraße;1307104500101
13071045 1585;Gotthun;Gotthun;Kirchweg;1307104500102
13071045 1585;Gotthun;Gotthun;Lindenallee;1307104500103
13071045 1585;Gotthun;Gotthun;Müritzweg;1307104500110
13071045 1585;Gotthun;Gotthun;Neubaustraße;1307104500104
13071045 1585;Gotthun;Gotthun;Reitweg;1307104500105
13071045 1585;Gotthun;Gotthun;Röbeler Straße;1307104500106
13071045 1585;Gotthun;Gotthun;Schinderweg;1307104500111
13071045 1585;Gotthun;Gotthun;Schloßstraße;1307104500107
13071045 1585;Gotthun;Gotthun;Wiesenweg;1307104500108
13071047 0455;Grabowhöfe;Baumgarten;Am Dreieck;1307104700202
13071047 0455;Grabowhöfe;Baumgarten;Ausbau;1307104700204
13071047 0455;Grabowhöfe;Baumgarten;Lindenweg;1307104700203
13071047 0455;Grabowhöfe;Baumgarten;Teterower Chaussee;1307104700304
13071047 1596;Grabowhöfe;Grabowhöfe;Alte Ziegelei;1307104700108
13071047 1596;Grabowhöfe;Grabowhöfe;Am Mönchberg;1307104700106
13071047 1596;Grabowhöfe;Grabowhöfe;Am Sportplatz;1307104700110
13071047 1596;Grabowhöfe;Grabowhöfe;An der Gärtnerei;1307104700107
13071047 1596;Grabowhöfe;Grabowhöfe;Ausbau;1307104700204
13071047 1596;Grabowhöfe;Grabowhöfe;Bahnhofstraße;1307104700101
13071047 1596;Grabowhöfe;Grabowhöfe;Halbring;1307104700109
13071047 1596;Grabowhöfe;Grabowhöfe;Hofstraße;1307104700103
13071047 1596;Grabowhöfe;Grabowhöfe;KAP-Straße;1307104700104
13071047 1596;Grabowhöfe;Grabowhöfe;Straße der Freundschaft;1307104700105
13071047 1596;Grabowhöfe;Grabowhöfe;Tarpstraße;1307104700102
13071047 3032;Grabowhöfe;Louisenfeld;Bauernwald;1307104700506
13071047 3032;Grabowhöfe;Louisenfeld;Wieseneck;1307104700505
13071047 3032;Grabowhöfe;Louisenfeld;Zum Burgwall;1307104700507
13071047 3032;Grabowhöfe;Louisenfeld;Zum Gutshaus;1307104700504
13071047 3032;Grabowhöfe;Louisenfeld;Zum Mühlenberg;1307104700508
13071047 3783;Grabowhöfe;Panschenhagen;Gesindeweg;1307104700302
13071047 3783;Grabowhöfe;Panschenhagen;Kalkberger Tannen;1307104700305
13071047 3783;Grabowhöfe;Panschenhagen;Teterower Chaussee;1307104700304
13071047 3783;Grabowhöfe;Panschenhagen;Von-Hahn-Allee;1307104700303
13071047 4660;Grabowhöfe;Sommerstorf;Kirchenstraße;1307104700403
13071047 4660;Grabowhöfe;Sommerstorf;Krähenberg;1307104700405
13071047 4660;Grabowhöfe;Sommerstorf;Voßstr.;1307104700402
13071047 4660;Grabowhöfe;Sommerstorf;Voßstraße;1307104700402
13071047 4660;Grabowhöfe;Sommerstorf;Zum Reiterhof;1307104700404
13071047 4668;Grabowhöfe;Sophienhof;Alter Gutshof;1307104700605
13071047 4668;Grabowhöfe;Sophienhof;Am Bahnhof;1307104700607
13071047 4668;Grabowhöfe;Sophienhof;Dorfplatz;1307104700603
13071047 4668;Grabowhöfe;Sophienhof;Walnussallee;1307104700606
13071047 4668;Grabowhöfe;Sophienhof;Zum Flachsee;1307104700602
13071047 4668;Grabowhöfe;Sophienhof;Zum Park;1307104700608
13071047 5103;Grabowhöfe;Vielist;Am Flugplatz;1307104701103
13071047 5103;Grabowhöfe;Vielist;Am Wiesengrund;1307104701105
13071047 5103;Grabowhöfe;Vielist;Dorfstraße;1307104701101
13071047 5103;Grabowhöfe;Vielist;Gartenstraße;1307104701108
13071047 5103;Grabowhöfe;Vielist;Kastanienallee;1307104701109
13071047 5103;Grabowhöfe;Vielist;Parkstraße;1307104701107
13071047 5103;Grabowhöfe;Vielist;Schwenziner Straße;1307104701102
13071047 5103;Grabowhöfe;Vielist;Zu den Buchen;1307104701106
13071048 1611;Grammentin;Grammentin;Altes Forsthaus;1307104800102
13071048 1611;Grammentin;Grammentin;Dorfstraße;1307104800101
13071049 1630;Grapzow;Grapzow;Kurze Straße;1307104900102
13071049 1630;Grapzow;Grapzow;Lange Straße;1307104900101
13071049 1630;Grapzow;Grapzow;Pfarrhof;1307104900103
13071049 2398;Grapzow;Kessin;Dorfstraße;1307104900201
13071050 1666;Grischow;Grischow;Dorfstraße;1307105000101
13071050 1666;Grischow;Grischow;Oberstriet;1307105000102
13071050 1666;Grischow;Grischow;Unterstriet;1307105000103
13071053 1707;Groß Kelle;Groß Kelle;Alte Eichen;1307105300103
13071053 1707;Groß Kelle;Groß Kelle;Dorfstraße;1307105300101
13071053 1707;Groß Kelle;Groß Kelle;Lindenallee;1307105300102
13071054 0354;Groß Miltzow;Badresch;Badresch;1307105400301
13071054 1569;Groß Miltzow;Golm;Am alten Bahndamm;1307105400610
13071054 1569;Groß Miltzow;Golm;Friedländer Chaussee;1307105400608
13071054 1569;Groß Miltzow;Golm;Kublanker Straße;1307105400614
13071054 1569;Groß Miltzow;Golm;Lindower Weg;1307105400615
13071054 1569;Groß Miltzow;Golm;Neetzkaer Weg;1307105400617
13071054 1569;Groß Miltzow;Golm;Schwarzer Weg;1307105400619
13071054 1569;Groß Miltzow;Golm;Torfweg;1307105400625
13071054 1569;Groß Miltzow;Golm;Woldegker Chaussee;1307105400620
13071054 1732;Groß Miltzow;Groß Miltzow;Dorfstraße;1307105400606
13071054 2121;Groß Miltzow;Holzendorf;Am Teich;1307105400611
13071054 2121;Groß Miltzow;Holzendorf;Feldstraße;1307105400612
13071054 2121;Groß Miltzow;Holzendorf;Hauptstraße;1307105400613
13071054 2121;Groß Miltzow;Holzendorf;Holzendorf Ausbau;1307105400626
13071054 2121;Groß Miltzow;Holzendorf;Kirchstraße;1307105400609
13071054 2121;Groß Miltzow;Holzendorf;Mittelweg;1307105400616
13071054 2121;Groß Miltzow;Holzendorf;Oertzenhof;1307105400627
13071054 2121;Groß Miltzow;Holzendorf;Ringstraße;1307105400618
13071054 2121;Groß Miltzow;Holzendorf;Schulstraße;1307105400202
13071054 2468;Groß Miltzow;Klein Daberkow;Klein Daberkow;1307105400622
13071054 2728;Groß Miltzow;Kreckow;Kreckow;1307105400624
13071054 2997;Groß Miltzow;Lindow;Lindow;1307105400501
13071054 5060;Groß Miltzow;Ulrichshof;Ulrichshof;1307105400601
13071055 1736;Groß Nemerow;Groß Nemerow;Alter Sportplatz;1307105500101
13071055 1736;Groß Nemerow;Groß Nemerow;Am Anger;1307105500102
13071055 1736;Groß Nemerow;Groß Nemerow;Am Graben;1307105500103
13071055 1736;Groß Nemerow;Groß Nemerow;Am Kösterpuhl;1307105500104
13071055 1736;Groß Nemerow;Groß Nemerow;An der Schule;1307105500115
13071055 1736;Groß Nemerow;Groß Nemerow;Backofenstraße;1307105500106
13071055 1736;Groß Nemerow;Groß Nemerow;Gartenweg;1307105500108
13071055 1736;Groß Nemerow;Groß Nemerow;Heckenweg;1307105500116
13071055 1736;Groß Nemerow;Groß Nemerow;Schmaler Weg;1307105500109
13071055 1736;Groß Nemerow;Groß Nemerow;Schwarzer Weg;1307105500118
13071055 1736;Groß Nemerow;Groß Nemerow;Speicherweg;1307105500110
13071055 1736;Groß Nemerow;Groß Nemerow;Stargarder Straße;1307105500111
13071055 1736;Groß Nemerow;Groß Nemerow;Tollenseheim;1307105500112
13071055 1736;Groß Nemerow;Groß Nemerow;Tollensestraße;1307105500113
13071055 1736;Groß Nemerow;Groß Nemerow;Zachower Straße;1307105500114
13071055 2520;Groß Nemerow;Klein Nemerow;Am Charlottenberg;1307105500201
13071055 2520;Groß Nemerow;Klein Nemerow;Am Damm;1307105500206
13071055 2520;Groß Nemerow;Klein Nemerow;Am Hasenberg;1307105500202
13071055 2520;Groß Nemerow;Klein Nemerow;An der Chaussee;1307105500105
13071055 2520;Groß Nemerow;Klein Nemerow;Lindenberg;1307105500204
13071055 2520;Groß Nemerow;Klein Nemerow;Lindenweg;1307105500208
13071055 2520;Groß Nemerow;Klein Nemerow;Schäferkoppel;1307105500205
13071055 2520;Groß Nemerow;Klein Nemerow;Seestraße;1307105500209
13071055 2520;Groß Nemerow;Klein Nemerow;Talweg;1307105500210
13071055 2520;Groß Nemerow;Klein Nemerow;Weidenweg;1307105500211
13071055 2742;Groß Nemerow;Krickow;Am Wall;1307105500302
13071055 2742;Groß Nemerow;Krickow;Am Ziegelerberg;1307105500306
13071055 2742;Groß Nemerow;Krickow;Kastanienweg;1307105500303
13071055 2742;Groß Nemerow;Krickow;Krickow;1307105500301
13071055 2742;Groß Nemerow;Krickow;Lindenbogen;1307105500304
13071055 4980;Groß Nemerow;Tollenseheim;Bornmühle;1307105500107
13071055 4980;Groß Nemerow;Tollenseheim;Tollenseheim;1307105500112
13071055 5543;Groß Nemerow;Zachow;Zachow;1307105500401
13071056 0461;Groß Plasten;Beckenkrug;Beckenkrug;1307105600601
13071056 0461;Groß Plasten;Beckenkrug;Beckenkrug;1307114900301
13071056 0849;Groß Plasten;Carolinenhof;Dorfstraße;1307105600401
13071056 0849;Groß Plasten;Carolinenhof;Dorfstraße;1307114900101
13071056 0849;Groß Plasten;Carolinenhof;Hofstraße;1307105600402
13071056 0849;Groß Plasten;Carolinenhof;Hofstraße;1307114900102
13071056 0984;Groß Plasten;Deven;Kastanienweg;1307105600202
13071056 1743;Groß Plasten;Groß Plasten;Am Bahnhof;1307105600301
13071056 1743;Groß Plasten;Groß Plasten;Am Spargelberg;1307105600108
13071056 1743;Groß Plasten;Groß Plasten;Am Wald;1307105600104
13071056 1743;Groß Plasten;Groß Plasten;Ellernbruch;1307105600106
13071056 1743;Groß Plasten;Groß Plasten;Neue Straße;1307105600102
13071056 1743;Groß Plasten;Groß Plasten;Parkallee;1307105600105
13071056 1743;Groß Plasten;Groß Plasten;Schulweg;1307105600103
13071056 1743;Groß Plasten;Groß Plasten;Zum Seeberg;1307105600107
13071056 2528;Groß Plasten;Klein Plasten;Am Bahnhof;1307105600301
13071056 2528;Groß Plasten;Klein Plasten;Am Thingplatz;1307105600305
13071056 2528;Groß Plasten;Klein Plasten;Rundling;1307105600304
13071056 2528;Groß Plasten;Klein Plasten;Schlossallee;1307105600306
13071056 5085;Groß Plasten;Varchentin;Am Elendsbruch;1307105600505
13071056 5085;Groß Plasten;Varchentin;Am Elendsbruch;1307114900207
13071056 5085;Groß Plasten;Varchentin;Am Lenne-Park;1307114900206
13071056 5085;Groß Plasten;Varchentin;Am Lenné-Park;1307105600504
13071056 5085;Groß Plasten;Varchentin;Kastanienhof;1307105600501
13071056 5085;Groß Plasten;Varchentin;Kastanienhof;1307114900203
13071056 5085;Groß Plasten;Varchentin;Schlossstr.;1307114900204
13071056 5085;Groß Plasten;Varchentin;Schlossstraße;1307105600502
13071056 5085;Groß Plasten;Varchentin;Schlossstraße;1307114900204
13071056 5085;Groß Plasten;Varchentin;Zum Großen See;1307105600503
13071056 5085;Groß Plasten;Varchentin;Zum Großen See;1307114900205
13071057 1773;Groß Teetzleben;Groß Teetzleben;Dorfstraße;1307105700101
13071057 1773;Groß Teetzleben;Groß Teetzleben;Lebbin;1307105700302
13071057 1773;Groß Teetzleben;Groß Teetzleben;Straße der Jugend;1307105700102
